Word,Age of Acquisition Rating,Familiarity,Concreteness,Imageability,Meaningfulness: Coloradao Norms,Meaningfulness: Pavio Norms,AoA_Count,Familiarity_Count,Concreteness_Count,Imageability_Count,Meaningfulness_Colorado_Count,Meaningfulness_Paivio_Count,AoA_Std,Familiarity_Std,Concreteness_Std,Imageability_Std,Meaningfulness_Colorado_Std,Meaningfulness_Paivio_Std,AoA_Range,Familiarity_Range,Concreteness_Range,Imageability_Range,Meaningfulness_Colorado_Range,Meaningfulness_Paivio_Range,Source_Count,Source_Row_Count,Source_Words,Review_Required,Review_Reasons
wachsen,,562.0,409.0,371.0,505.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,GROW,no,
wachstum,378.0,560.0,381.0,426.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,GROWTH,no,
wachtel,536.0,376.0,600.0,505.0,405.0,,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,2,QUAIL,no,
wackelig,,279.0,,426.0,,,0,1,0,1,0,0,,,,,,,,0,,0.0,,,1,1,RICKETY,no,
wackeln,350.0,388.0,409.0,491.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WIGGLE,no,
wafer,,430.0,536.0,484.0,370.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WAFER,no,
waffe,301.5,518.0,586.0,579.5,505.0,784.0,4,4,4,4,2,2,73.5,1.0,26.0,33.5,0.0,0.0,147.0,2,52.0,67.0,0.0,0.0,2,4,GUN;WEAPON,yes,multiple_english_sources
waffenstillstand,,386.0,335.0,481.0,,617.0,0,2,2,2,0,2,,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,0.0,1,2,TRUCE,no,
wagen,367.0,474.75,386.0,425.0,395.0,,1,4,3,3,2,0,,35.3368,134.3503,73.5391,0.0,,0.0,74,285.0,156.0,0.0,,3,4,CARRIAGE;DARE;WAGON,yes,high_concreteness_range;high_concreteness_std;high_imageability_range;multiple_english_sources
wagnis,492.0,461.0,295.0,399.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,VENTURE,no,
wahl,528.0,535.0,343.0,435.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,ELECTION,no,
wahlrecht,,371.0,283.0,317.0,371.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,SUFFRAGE,no,
wahnsinn,,473.0,289.0,422.0,,516.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,MADNESS,no,
wahr,,605.0,269.0,365.0,475.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,TRUE,no,
wahrheit,611.0,438.0,265.5,307.0,452.0,478.0,1,2,2,2,1,1,,143.0,4.5,67.0,,,0.0,286,9.0,134.0,0.0,0.0,2,2,TRUTH;VERITY,yes,high_familiarity_range;high_familiarity_std;multiple_english_sources
wahrnehmung,,558.0,287.0,355.0,,580.0,0,2,1,1,0,1,,0.0,,,,,,0,0.0,0.0,,0.0,2,2,PERCEPTION;PRECEPTION,yes,multiple_english_sources
wal,,500.0,610.0,623.0,474.0,724.0,0,2,2,2,2,2,,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1,2,WHALE,no,
walbein,,293.0,567.0,470.0,274.0,704.0,0,2,2,2,2,2,,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1,2,WHALEBONE,no,
wald,297.0,513.0,609.0,633.0,520.0,912.0,1,1,1,1,1,1,,,,,,,0.0,0,0.0,0.0,0.0,0.0,1,1,FOREST,no,
waldgebiet,381.0,423.0,585.0,608.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WOODLAND,no,
walnuss,,538.0,642.0,590.0,468.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WALNUT,no,
walross,,506.0,629.0,590.0,420.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WALRUS,no,
walzer,442.0,442.0,476.0,524.0,433.0,,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,2,WALTZ,no,
wampum,,262.0,440.0,415.0,312.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WAMPUM,no,
wamus,,89.0,276.0,213.0,154.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WAMUS,no,
wand,,596.0,589.0,576.0,439.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WALL,no,
wandbild,,451.0,515.0,515.0,372.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,MURAL,no,
wange,267.0,533.0,565.0,561.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,CHEEK,no,
war,,604.0,194.0,264.0,272.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,WAS,no,
ware,,394.0,368.0,399.0,347.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WARE,no,
waren,,593.0,200.0,243.0,274.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WERE,no,
warenkorb,258.0,454.0,576.0,597.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,CART,no,
warf,,557.0,333.0,421.0,403.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,THREW,no,
warm,,613.0,,441.0,,,0,4,0,4,0,0,,0.0,,0.0,,,,0,,0.0,,,1,4,WARM,no,
warnen,,491.0,315.0,359.0,377.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WARN,no,
warnung,,528.0,400.0,428.0,430.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,ALERT,no,
warte,,577.0,317.0,357.0,380.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WAIT,no,
warten,,564.0,,383.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,WAITING,no,
warum,,589.0,267.0,251.0,282.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WHY,no,
was,,608.0,293.0,249.0,389.0,,0,7,7,7,7,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,7,WHAT,no,
waschen,186.0,518.4,447.0,486.0,511.0,,3,5,3,5,3,0,0.0,139.131,0.0,44.0908,0.0,,0.0,284,0.0,90.0,0.0,,2,5,LAUNDER;WASH,yes,high_familiarity_range;high_familiarity_std;multiple_english_sources
wasser,153.0,641.0,616.0,632.0,548.0,750.0,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,WATER,no,
wasserkocher,274.0,551.0,602.0,594.0,450.0,744.0,1,1,1,1,1,1,,,,,,,0.0,0,0.0,0.0,0.0,0.0,1,1,KETTLE,no,
watt,578.0,436.0,350.0,370.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,WATT,no,
web,,457.0,561.0,602.0,374.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WEB,no,
website,,507.0,408.0,406.0,415.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,SITE,no,
weg,386.0,542.8571,357.0,361.8571,379.5714,,2,7,7,7,7,0,0.0,24.718,100.9385,104.5677,60.9282,,0.0,65,254.0,253.0,147.0,,3,7,AWAY;GONE;TRAIL,yes,high_concreteness_range;high_concreteness_std;high_imageability_range;high_imageability_std;multiple_english_sources
wege,,567.0,265.0,315.0,340.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,WAY,no,
wehe,461.0,359.0,252.0,348.0,,,5,5,5,5,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,5,WOE,no,
weich,,590.0,414.0,476.0,476.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,SOFT,no,
weide,386.0,419.5,575.5,563.5,395.0,,4,4,4,4,2,0,0.0,5.5,13.5,1.5,0.0,,0.0,11,27.0,3.0,0.0,,2,4,PASTURE;WILLOW,yes,multiple_english_sources
weiden,,453.0,409.0,470.0,370.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,GRAZE,no,
weihnachten,,611.0,432.0,629.0,,876.0,0,3,3,3,0,3,,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,0.0,1,3,CHRISTMAS,no,
weihrauch,,504.0,499.0,555.0,352.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,INCENSE,no,
weil,,604.0,196.0,244.0,310.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,BECAUSE,no,
weiler,,396.0,541.0,565.0,,656.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,HAMLET,no,
wein,403.0,570.0,621.0,624.0,489.0,754.0,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,WINE,no,
weinen,356.0,498.7143,437.5,499.8571,460.0,,2,7,4,7,4,0,0.0,44.1061,1.5,17.0246,16.0,,0.0,111,3.0,45.0,32.0,,3,7,CRY;WEEP;WEEPING,yes,multiple_english_sources
weinte,,594.0,240.0,308.0,369.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WEPT,no,
weisheit,475.0,341.0,243.0,306.5,372.0,,1,2,2,2,2,0,,169.0,32.0,74.5,146.0,,0.0,338,64.0,149.0,292.0,,2,2,SAGACITY;WISDOM,yes,high_familiarity_range;high_familiarity_std;high_meaningfulness_colorado_range;high_meaningfulness_colorado_std;multiple_english_sources
weit,,587.0,302.0,411.0,463.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,FAR,no,
weite,547.0,433.0,388.0,497.0,,,3,3,3,3,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,3,EXPANSE,no,
weiter,,549.9412,299.2,341.0,338.5,,0,17,10,17,10,0,,40.9612,30.4132,28.4977,29.544,,,122,64.0,86.0,73.0,,5,17,FARTHER;FORTH;FORWARD;FURTHER;NEXT,yes,multiple_english_sources
weitsicht,,331.0,254.0,308.0,,440.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,FORETHOUGHT,no,
weizen,386.0,510.0,594.0,577.0,447.0,796.0,1,1,1,1,1,1,,,,,,,0.0,0,0.0,0.0,0.0,0.0,1,1,WHEAT,no,
weiß,,590.0,472.0,566.0,464.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,WHITE,no,
weißsein,353.0,412.0,384.0,575.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,WHITENESS,no,
welches,,555.0,215.0,257.0,290.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WHICH,no,
welle,,518.0,492.0,542.0,402.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WAVE,no,
wellenbewegung,614.0,309.0,368.0,369.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,UNDULATION,no,
welpe,203.0,526.5,583.5,629.5,484.0,,2,4,4,4,2,0,0.0,4.5,39.5,5.5,0.0,,0.0,9,79.0,11.0,0.0,,2,4,PUP;PUPPY,yes,multiple_english_sources
wels,411.0,416.0,614.0,544.0,356.0,,1,1,1,1,1,0,,,,,,,0.0,0,0.0,0.0,0.0,,1,1,CATFISH,no,
welt,578.0,379.6667,482.6667,384.6667,561.0,688.0,2,3,3,3,1,1,0.0,160.7489,34.8839,123.9794,,,0.0,341,74.0,263.0,0.0,0.0,2,3,WELT;WORLD,yes,high_familiarity_range;high_familiarity_std;high_imageability_range;high_imageability_std;multiple_english_sources
wende,233.0,583.0,359.0,384.0,347.0,,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,2,TURN,no,
wendung,,510.0,423.0,529.0,427.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,TWIST,no,
weniger,,541.0,266.0,286.0,305.0,,0,6,6,6,6,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,6,LESS,no,
wenigste,,529.0,275.0,302.0,313.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,LEAST,no,
wenn,,609.0,219.0,231.0,305.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WHEN,no,
wer,,599.0,234.0,261.0,310.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WHO,no,
werbung,,532.0,368.0,367.0,,556.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,PROMOTION,no,
werden,,603.0,,259.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,BECOME,no,
werfen,264.0,548.0,400.0,477.0,418.0,,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,2,THROW,no,
werkzeug,300.0,532.0,570.0,538.0,510.0,688.0,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,TOOL,no,
wert,390.3333,545.3333,258.0,279.6667,332.0,,6,6,6,6,4,0,30.1699,4.714,1.4142,6.5997,0.0,,64.0,10,3.0,14.0,0.0,,2,6,VALUE;WORTH,yes,multiple_english_sources
wertvoll,,558.0,,422.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,VALUABLE,no,
wesen,353.0,425.3333,342.3333,356.6667,,402.0,1,3,3,3,0,3,,58.4542,140.4785,95.6951,,104.6518,0.0,124,298.0,203.0,,222.0,2,3,CREATURE;ESSENCE,yes,high_concreteness_range;high_concreteness_std;high_imageability_range;high_imageability_std;high_meaningfulness_paivio_range;high_meaningfulness_paivio_std;multiple_english_sources
wesentlich,,546.0,,268.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,ESSENTIAL,no,
weste,,472.0,575.0,581.0,378.0,596.0,0,2,2,2,2,2,,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1,2,VEST,no,
westen,342.0,563.0,355.0,426.0,417.0,,4,4,4,4,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,4,WEST,no,
wettbewerb,381.0,544.0,342.0,443.0,,569.0,1,1,1,1,0,1,,,,,,,0.0,0,0.0,0.0,,0.0,1,1,COMPETITION,no,
wette,364.0,527.0,403.0,453.0,,,6,6,6,6,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,6,BET,no,
wetter,292.0,623.0,439.0,537.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WEATHER,no,
wherry,683.0,135.0,378.0,156.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WHERRY,no,
whiskey,,574.0,604.0,592.0,475.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WHISKEY,no,
wichtig,,624.0,,341.0,,,0,1,0,1,0,0,,,,,,,,0,,0.0,,,1,1,IMPORTANT,no,
wichtigtuer,,393.0,463.0,510.0,,550.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,BUSYBODY,no,
wicket,,350.0,516.0,473.0,298.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WICKET,no,
widersprüchlich,,493.0,,285.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,CONTRADICTORY,no,
widerstand,503.0,540.0,358.0,416.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,RESISTANCE,no,
widrigkeiten,,360.0,314.0,326.0,,506.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,ADVERSITY,no,
wie,,604.9,258.7,315.4,457.5,,0,10,10,10,10,0,,7.7904,41.7014,55.9074,89.3602,,,17,91.0,122.0,195.0,,2,10,HOW;LIKE,yes,high_meaningfulness_colorado_range;high_meaningfulness_colorado_std;multiple_english_sources
wiederaufnahme,603.0,372.0,262.0,264.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,RESUMPTION,no,
wiederherstellen,,490.0,275.0,324.0,374.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,RESTORE,no,
wiederholen,367.0,602.0,331.0,351.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,REPEAT,no,
wiege,,478.0,587.0,592.0,430.0,696.0,0,2,2,2,2,2,,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1,2,CRADLE,no,
wiegen,,536.0,363.0,411.0,400.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WEIGH,no,
wiese,272.0,478.0,594.0,622.0,,800.0,2,2,2,2,0,2,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,1,2,MEADOW,no,
wigwam,,303.0,583.0,593.0,,588.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,WIGWAM,no,
wild,392.0,518.8571,400.7143,512.0,503.1429,,3,7,7,7,7,0,0.0,61.3641,22.7641,13.8564,39.0949,,0.0,124,46.0,28.0,79.0,,2,7,SAVAGE;WILD,yes,multiple_english_sources
wildleder,,531.0,578.0,550.0,393.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,SUEDE,no,
wildnis,422.0,405.0,512.0,564.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,WILDERNESS,no,
wildschwein,,455.0,558.0,524.0,385.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,BOAR,no,
willkommen,342.0,529.0,350.0,470.0,,,5,5,5,5,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,5,WELCOME,no,
willkürlich,,413.0,,344.0,,,0,3,0,3,0,0,,0.0,,0.0,,,,0,,0.0,,,1,3,HAPHAZARD,no,
wimmeln,,323.0,340.0,346.0,245.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,TEEM,no,
wimmern,,416.0,,441.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,WHIMPER,no,
wind,,592.0,552.0,535.0,513.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WIND,no,
windmühle,,368.0,,,,,0,1,0,0,0,0,,,,,,,,0,,,,,1,1,WINDMILL,no,
windstoß,,415.0,,456.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,GUST,no,
winkel,,518.0,467.0,503.0,390.0,624.0,0,2,2,2,2,2,,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1,2,ANGLE,no,
winter,236.0,615.0,499.0,621.0,,832.0,3,3,3,3,0,3,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,1,3,WINTER,no,
wir,,614.0,270.0,389.0,427.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WE,no,
wirbel,364.0,423.0,402.0,499.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WHIRL,no,
wird,,584.0,275.0,322.0,318.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,WILL,no,
wirklich,,562.0,,246.0,,,0,2,0,2,0,0,,0.0,,0.0,,,,0,,0.0,,,1,2,REALLY,no,
wirkung,414.0,602.0,295.0,280.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,EFFECT,no,
wirtschaft,,580.0,284.0,357.0,,588.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,ECONOMY,no,
wischmopp,,443.0,,,,,0,2,0,0,0,0,,0.0,,,,,,0,,,,,1,2,MOP,no,
wissen,477.0,590.0,276.0,313.0,473.5,636.0,2,4,4,4,4,2,0.0,15.0,2.0,35.0,34.5,0.0,0.0,30,4.0,70.0,69.0,0.0,2,4,KNOW;KNOWLEDGE,yes,multiple_english_sources
wissenschaft,458.0,577.0,366.0,423.0,512.0,656.0,1,1,1,1,1,1,,,,,,,0.0,0,0.0,0.0,0.0,0.0,1,1,SCIENCE,no,
wissenschaftler,,489.0,450.0,451.0,445.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,SCHOLAR,no,
wissenswertes,,388.0,489.0,448.0,,579.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,TIDBIT,no,
witan,,110.0,267.0,176.0,154.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,WITAN,no,
witwe,494.3333,412.6667,527.0,442.0,,,3,3,3,3,0,0,96.6379,102.2948,28.2843,89.0955,,,205.0,217,60.0,189.0,,,2,3,DOWAGER;WIDOW,yes,high_aoa_range;high_aoa_std;high_familiarity_range;high_familiarity_std;high_imageability_range;high_imageability_std;multiple_english_sources
witz,289.0,580.0,388.0,483.0,484.0,592.0,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,JOKE,no,
witzig,,470.0,,380.0,,,0,1,0,1,0,0,,,,,,,,0,,0.0,,,1,1,WITTY,no,
wobei,,608.0,256.0,255.0,360.0,,0,3,3,3,3,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,3,WHERE,no,
woche,,577.0,383.0,481.0,446.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WEEK,no,
wodka,,573.0,576.0,613.0,485.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,VODKA,no,
wohlhabend,,520.0,,436.0,,,0,1,0,1,0,0,,,,,,,,0,,0.0,,,1,1,PROSPEROUS,no,
wohlstand,567.0,477.0,301.0,436.0,,544.0,1,1,1,1,0,1,,,,,,,0.0,0,0.0,0.0,,0.0,1,1,PROSPERITY,no,
wohltäter,600.0,356.0,449.0,345.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,BENEFACTOR,no,
wohltätigkeit,433.0,518.0,373.0,445.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,CHARITY,no,
wohnraum,,394.0,531.0,466.0,,526.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,HABITATION,no,
wohnsitz,,219.0,456.0,435.0,,496.0,0,2,2,2,0,2,,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,0.0,1,2,DOMICILE,no,
wohnstätte,553.0,334.0,498.0,458.0,419.0,664.0,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,3,ABODE,no,
wohnung,463.5,403.25,536.0,539.5,490.0,,4,4,4,4,1,0,33.775,50.6625,22.5167,9.5263,,,78.0,117,52.0,22.0,0.0,,2,4,APARTMENT;DWELLING,yes,multiple_english_sources
wohnwagen,,304.0,539.0,562.0,,652.0,0,1,1,1,0,1,,,,,,,,0,0.0,0.0,,0.0,1,1,CARAVAN,no,
wolf,,537.0,595.0,610.0,455.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WOLF,no,
wolke,,553.0,554.0,595.0,454.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,CLOUD,no,
wolkenkratzer,,489.0,618.0,577.0,490.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,SKYSCRAPER,no,
wolle,247.0,540.0,608.0,586.0,,,2,2,2,2,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,2,WOOL,no,
wollen,,606.0,302.0,361.0,472.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WANT,no,
wrack,369.0,516.0,505.0,595.0,488.0,,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,,1,2,WRECK,no,
wrap,,549.0,457.0,482.0,420.0,,0,2,2,2,2,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,2,WRAP,no,
wucher,678.0,176.0,300.0,189.0,,,1,1,1,1,0,0,,,,,,,0.0,0,0.0,0.0,,,1,1,USURY,no,
wund,,544.0,502.0,486.0,431.0,,0,4,4,4,4,0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,1,4,SORE,no,
wunde,372.0,474.0,561.0,570.0,,,5,5,5,5,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,5,WOUND,no,
wunder,,421.0,282.0,367.0,,560.0,0,2,2,2,0,2,,0.0,0.0,0.0,,0.0,,0,0.0,0.0,,0.0,1,2,MIRACLE,no,
wunderbar,,548.0,,404.0,,,0,3,0,3,0,0,,0.0,,0.0,,,,0,,0.0,,,1,3,WONDERFUL,no,
wunderschön,,566.0,355.5,511.5,561.0,,0,4,4,4,4,0,,43.0,37.5,20.5,56.0,,,86,75.0,41.0,112.0,,2,4,BEAUTIFUL;LOVELY,yes,multiple_english_sources
wunsch,,553.0,270.0,383.5,423.0,,0,4,2,4,2,0,,3.0,0.0,15.5,0.0,,,6,0.0,31.0,0.0,,2,4,DESIRE;WISH,yes,multiple_english_sources
wurde,,531.0,273.0,262.0,334.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,BECAME,no,
wurm,253.0,498.0,611.0,578.0,,,3,3,3,3,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,,,1,3,WORM,no,
wusste,,557.0,291.0,267.0,305.0,,0,1,1,1,1,0,,,,,,,,0,0.0,0.0,0.0,,1,1,KNEW,no,
